word	gold	predict
hands	_	_
too	_	_
frequently	_	_
,	_	_
the	_	_
service	_	_
has	_	_
been	_	_
slow	_	_
,	_	_
and	_	_
they	_	_
often	_	_
try	_	_
to	_	_
"	_	_
add	_	_
on	_	_
"	_	_
extra	_	_
services	ARG1	_
,	_	_
which	R-ARG1	_
sometimes	ARGM-TMP	_
is	_	_
not	ARGM-NEG	ARGM-NEG
needed	_	_
.	_	_
I	_	ARG0
do	_	_
nt	_	_
go	_	_
there	_	_
anymore	_	_
I	ARG0	_
do	_	_
nt	ARGM-NEG	ARGM-NEG
go	_	_
there	ARG4	ARG4
anymore	ARGM-TMP	_
Great	ARGM-ADJ	ARGM-ADJ
service	_	_
These	_	_
people	ARG1	ARG1
were	_	_
so	_	_
helpful	ARG2	_
this	_	_
week	ARGM-TMP	_
and	_	_
did	_	_
everything	_	_
to	_	_
sort	_	_
out	_	_
my	_	_
windscreen	_	_
and	_	_
insurance	_	_
.	_	_
These	_	_
people	ARG0	_
were	_	_
so	ARGM-EXT	ARGM-ADV
helpful	_	_
this	_	_
week	ARGM-TMP	_
and	_	_
did	_	_
everything	_	_
to	_	_
sort	_	_
out	_	_
my	_	_
windscreen	_	_
and	_	_
insurance	_	_
.	_	_
These	_	_
people	ARG0	_
were	_	_
so	_	_
helpful	_	_
this	_	_
week	_	_
and	_	_
did	_	_
everything	ARG1	ARG1
to	_	_
sort	ARGM-PRP	_
out	_	_
my	_	_
windscreen	_	_
and	_	_
insurance	_	_
.	_	_
These	_	_
people	ARG0	_
were	_	_
so	_	_
helpful	_	_
this	_	_
week	_	_
and	_	_
did	_	_
everything	_	_
to	_	_
sort	_	_
out	_	_
my	_	_
windscreen	ARG1	_
and	_	_
insurance	_	_
.	_	_
It	_	_
was	_	_
all	_	_
sorted	_	_
with	_	_
no	_	_
hassle	_	_
at	_	_
all	_	_
and	_	_
I	_	_
'm	_	_
really	_	_
grateful	_	_
-	_	_
they	_	_
were	_	_
fab	_	_
.	_	_
It	ARG1	_
was	_	_
all	ARGM-EXT	ARGM-EXT
sorted	_	_
with	_	_
no	_	_
hassle	ARGM-MNR	_
at	_	_
all	_	_
and	_	_
I	_	_
'm	_	_
really	_	_
grateful	_	_
-	_	_
they	_	_
were	_	_
fab	_	_
.	_	_
It	_	_
was	_	_
all	_	_
sorted	_	_
with	_	_
no	ARGM-NEG	ARGM-NEG
hassle	_	_
at	_	_
all	ARGM-ADV	_
and	_	_
I	_	_
'm	_	_
really	_	_
grateful	_	_
-	_	_
they	_	_
were	_	_
fab	_	_
.	_	_
It	_	_
was	_	_
all	_	_
sorted	_	_
with	_	_
no	_	_
hassle	_	_
at	_	_
all	_	_
and	_	_
I	ARG1	ARG0
'm	_	_
really	_	_
grateful	ARG2	_
-	_	_
they	_	_
were	_	_
fab	_	_
.	_	_
It	_	_
was	_	_
all	_	_
sorted	_	_
with	_	_
no	_	_
hassle	_	_
at	_	_
all	_	_
and	_	_
I	ARG0	_
'm	_	_
really	ARGM-EXT	ARGM-EXT
grateful	_	_
-	_	_
they	_	_
were	_	_
fab	_	_
.	_	_
It	_	_
was	_	_
all	_	_
sorted	_	_
with	_	_
no	_	_
hassle	_	_
at	_	_
all	_	_
and	_	_
I	_	_
'm	_	_
really	_	_
grateful	_	_
-	_	_
they	ARG1	_
were	_	_
fab	ARG2	ARG2
.	_	_
The	_	_
best	ARGM-ADJ	_
customer	ARG2	_
service	_	_
I	_	_
've	_	_
come	ARGM-ADJ	_
across	_	_
for	_	_
long	_	_
time	_	_
.	_	_
The	_	_
best	_	_
customer	_	_
service	_	_
I	_	_
've	_	_
come	_	_
across	_	_
for	_	_
long	_	_
time	_	_
.	_	_
The	_	_
best	_	_
customer	_	_
service	ARG1	_
I	ARG0	_
've	_	_
come	_	_
across	_	_
for	_	_
long	_	_
time	ARGM-TMP	_
.	_	_
Absolutely	_	_
amazing	_	_
job	_	_
!	_	_
Susanna	ARG1	ARG1
is	_	_
the	_	_
best	_	_
dress	_	_
maker	ARG2	_
/	_	_
tailor	_	_
I	_	_
've	_	_
ever	_	_
come	_	_
across	_	_
in	_	_
my	_	_
whole	_	_
life	_	_
!	_	_
Susanna	_	_
is	_	_
the	_	_
best	_	_
dress	_	_
maker	_	_
/	_	_
tailor	_	_
I	_	_
've	_	_
ever	_	_
come	_	_
across	_	_
in	_	_
my	_	_
whole	_	_
life	_	_
!	_	_
Susanna	_	_
is	_	_
the	_	_
best	_	_
dress	_	_
maker	ARG1	_
/	_	_
tailor	_	_
I	ARG0	_
've	_	_
ever	ARGM-TMP	ARGM-TMP
come	_	_
across	_	_
in	_	_
my	_	_
whole	_	_
life	ARGM-TMP	_
!	_	_
She	ARG0	ARG0
makes	_	_
every	_	_
item	_	_
fit	ARG1	ARG1
you	_	_
perfectly	_	_
.	_	_
She	_	_
makes	_	_
every	_	_
item	ARG1	ARG1
fit	_	_
you	ARG2	ARG1
perfectly	ARGM-MNR	_
.	_	_
She	ARG1	ARG1
is	_	_
always	ARGM-TMP	_
so	_	_
busy	ARG2	_
,	_	_
too	ARGM-ADV	_
,	_	_
which	_	_
is	_	_
a	_	_
good	_	_
indication	ARGM-ADV	_
of	_	_
her	_	_
talent	_	_
.	_	_
She	ARG1	_
is	_	_
always	ARGM-TMP	_
so	ARGM-EXT	ARGM-EXT
busy	_	_
,	_	_
too	ARGM-ADV	_
,	_	_
which	_	_
is	_	_
a	_	_
good	_	_
indication	ARGM-ADV	_
of	_	_
her	_	_
talent	_	_
.	_	_
She	_	ARG1
is	_	_
always	_	_
so	_	_
busy	_	_
,	_	_
too	_	_
,	_	_
which	ARG1	_
is	_	_
a	_	_
good	_	_
indication	ARG2	_
of	_	_
her	_	_
talent	_	_
.	_	_
She	_	_
is	_	_
always	_	_
so	_	_
busy	_	_
,	_	_
too	_	_
,	_	_
which	_	_
is	_	_
a	_	_
good	ARGM-ADJ	ARGM-ADJ
indication	_	_
of	_	_
her	_	_
talent	ARG1	_
.	_	_
She	ARG1	ARG1
's	_	_
the	_	_
best	ARG2	_
!	_	_
this	_	_
dentist	ARG0	ARG0
want	_	_
to	_	_
pull	ARG1	_
the	_	_
tooth	_	_
out	_	_
always	ARGM-TMP	_
..	_	_
always	_	_
wants	_	_
to	_	_
do	_	_
the	_	_
cheapest	_	_
for	_	_
his	_	_
benefit	_	_
..	_	_
not	_	_
unless	_	_
he	_	_
knows	_	_
you	_	_
.	_	_
this	_	_
dentist	ARG0	_
want	_	_
to	_	_
pull	_	_
the	_	_
tooth	ARG1	_
out	ARG2	_
always	_	_
..	_	_
always	_	_
wants	_	_
to	_	_
do	_	_
the	_	_
cheapest	_	_
for	_	_
his	_	_
benefit	_	_
..	_	_
not	_	_
unless	_	_
he	_	_
knows	_	_
you	_	_
.	_	_
this	_	_
dentist	ARG0	_
want	_	_
to	_	_
pull	_	_
the	_	_
tooth	_	_
out	_	_
always	_	ARGM-TMP
..	_	_
always	ARGM-TMP	ARGM-TMP
wants	_	_
to	_	_
do	ARG1	_
the	_	_
cheapest	_	_
for	_	_
his	_	_
benefit	_	_
..	_	_
not	_	_
unless	_	_
he	_	_
knows	_	_
you	_	_
.	_	_
this	_	_
dentist	ARG0	_
want	_	_
to	_	_
pull	_	_
the	_	_
tooth	_	_
out	_	_
always	_	_
..	_	_
always	_	_
wants	_	_
to	_	_
do	_	_
the	_	_
cheapest	ARG1	_
for	_	_
his	_	_
benefit	ARG2	_
..	_	_
not	_	_
unless	_	_
he	_	_
knows	_	_
you	_	_
.	_	_
this	_	_
dentist	_	_
want	_	_
to	_	_
pull	_	_
the	_	_
tooth	_	_
out	_	_
always	_	_
..	_	_
always	_	_
wants	_	_
to	_	_
do	_	_
the	_	_
cheapest	_	_
for	_	_
his	ARG1	_
benefit	_	_
..	_	_
not	_	_
unless	_	_
he	_	_
knows	_	_
you	_	_
.	_	_
this	_	_
dentist	_	_
want	_	_
to	_	_
pull	_	_
the	_	_
tooth	_	_
out	_	_
always	_	_
..	_	_
always	_	_
wants	_	_
to	_	_
do	_	_
the	_	_
cheapest	_	_
for	_	_
his	_	_
benefit	_	_
..	_	_
not	_	_
unless	_	_
he	ARG0	ARG0
knows	_	_
you	ARG1	_
.	_	_
and	_	_
hopefully	_	_
you	_	_
do	_	_
not	_	_
know	_	_
the	_	_
same	_	_
people	_	_
because	_	_
he	_	_
tells	_	_
others	_	_
about	_	_
you	_	_
payment	_	_
status	_	_
.	_	_
and	ARGM-DIS	_
hopefully	ARGM-ADV	_
you	ARG0	_
do	_	_
not	ARGM-NEG	ARGM-NEG
know	_	_
the	_	_
same	_	_
people	ARG1	_
because	_	_
he	_	_
tells	ARGM-CAU	_
others	_	_
about	_	_
you	_	_
payment	_	_
status	_	_
.	_	_
and	_	_
hopefully	_	_
you	_	_
do	_	_
not	_	_
know	_	_
the	_	_
same	_	_
people	_	_
because	_	_
he	ARG0	ARG0
tells	_	_
others	ARG2	ARG1
about	_	_
you	_	_
payment	_	_
status	ARG1	_
.	_	_
Which	ARG1	ARG1
should	ARGM-MOD	ARGM-MOD
be	_	_
a	_	_
private	_	_
issue	ARG2	_
Which	_	ARG1
should	_	_
be	_	_
a	_	_
private	ARGM-ADJ	ARGM-ADJ
issue	_	_
I	ARG0	ARG0
hired	_	_
this	_	_
company	ARG1	_
to	_	_
unlock	ARG2	_
my	_	_
car	_	_
.	_	_
I	_	_
hired	_	_
this	_	_
company	ARG0	_
to	_	_
unlock	_	_
my	_	_
car	ARG1	_
.	_	_
The	_	_
price	_	_
they	_	_
gave	ARG0	_
was	_	_
good	_	_
so	_	_
I	_	_
said	_	_
hey	_	_
this	_	_
seems	_	_
great	_	_
.	_	_
The	_	_
price	ARG1	_
they	ARG0	ARG0
gave	_	_
was	_	_
good	_	_
so	_	_
I	_	_
said	_	_
hey	_	_
this	_	_
seems	_	_
great	_	_
.	_	_
The	_	_
price	ARG1	_
they	_	_
gave	_	_
was	_	_
good	ARG2	ARG2
so	_	_
I	_	_
said	_	_
hey	_	_
this	_	_
seems	_	_
great	_	_
.	_	_
The	_	_
price	ARG1	_
they	_	_
gave	_	_
was	_	_
good	_	_
so	_	_
I	_	_
said	_	_
hey	_	_
this	_	_
seems	_	_
great	_	_
.	_	_
The	_	_
price	_	_
they	_	_
gave	_	_
was	_	_
good	_	_
so	ARGM-ADV	_
I	ARG0	ARG0
said	_	_
hey	_	_
this	_	_
seems	ARG1	_
great	_	_
.	_	_
The	_	_
price	_	_
they	_	_
gave	_	_
was	_	_
good	_	_
so	_	_
I	_	_
said	_	_
hey	ARGM-DIS	_
this	ARG1	ARG1
seems	_	_
great	C-ARG1	_
.	_	_
The	_	_
price	_	_
they	_	_
gave	_	_
was	_	_
good	_	_
so	_	_
I	_	_
said	_	_
hey	_	_
this	ARG1	_
seems	_	_
great	_	_
.	_	_
After	_	_
they	ARG1	ARG0
showed	_	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	_	_
to	_	_
get	_	_
my	_	_
car	_	_
unlocked	_	_
,	_	_
it	_	_
took	_	_
quite	_	_
a	_	_
bit	_	_
of	_	_
time	_	_
but	_	_
the	_	_
job	_	_
was	_	_
well	_	_
done	_	_
.	_	_
After	_	_
they	_	_
showed	ARGM-TMP	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	ARG1	_
to	_	_
get	_	_
my	_	_
car	_	_
unlocked	_	_
,	_	_
it	_	_
took	_	_
quite	_	_
a	_	_
bit	_	_
of	_	_
time	_	_
but	_	_
the	_	_
job	_	_
was	_	_
well	_	_
done	_	_
.	_	_
After	_	_
they	_	_
showed	_	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	ARGM-ADV	_
to	_	_
get	_	_
my	_	_
car	ARG1	_
unlocked	ARG1	_
,	_	_
it	_	_
took	_	_
quite	_	_
a	_	_
bit	_	_
of	_	_
time	_	_
but	_	_
the	_	_
job	_	_
was	_	_
well	_	_
done	_	_
.	_	_
After	_	_
they	_	_
showed	_	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	_	_
to	_	_
get	_	_
my	_	_
car	ARG1	ARG1
unlocked	_	_
,	_	_
it	_	_
took	_	_
quite	_	_
a	_	_
bit	_	_
of	_	_
time	_	_
but	_	_
the	_	_
job	_	_
was	_	_
well	_	_
done	_	_
.	_	_
After	_	_
they	_	_
showed	_	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	_	_
to	_	_
get	_	_
my	_	_
car	_	_
unlocked	_	_
,	_	_
it	ARG0	_
took	_	_
quite	_	_
a	_	_
bit	ARG1	_
of	_	_
time	_	_
but	_	_
the	_	_
job	_	_
was	_	_
well	_	_
done	_	_
.	_	_
After	_	_
they	_	_
showed	_	_
up	_	_
there	_	_
was	_	_
a	_	_
little	_	_
trouble	_	_
to	_	_
get	_	_
my	_	_
car	_	_
unlocked	_	_
,	_	_
it	_	_
took	_	_
quite	_	_
a	_	_
bit	_	_
of	_	_
time	_	_
but	_	_
the	_	_
job	ARG1	_
was	_	_
well	_	_
done	ARG2	_
.	_	_
Bulwark	_	_
regarding	_	_
service	_	_
by	_	_
Eric	ARG0	_
Just	ARGM-ADV	ARGM-ADV
wanted	_	_
you	ARG1	ARG1
to	_	_
know	ARG1	_
that	_	_
Eric	_	_
came	_	_
by	_	_
as	_	_
scheduled	_	_
today	_	_
and	_	_
sprayed	_	_
our	_	_
house	_	_
for	_	_
scorpions	_	_
.	_	_
Just	_	_
wanted	_	_
you	ARG0	_
to	_	_
know	_	_
that	_	_
Eric	_	_
came	ARG1	_
by	_	_
as	_	_
scheduled	_	_
today	_	_
and	_	_
sprayed	_	_
our	_	_
house	_	_
for	_	_
scorpions	_	_
.	_	_
Just	_	_
wanted	_	_
you	_	_
to	_	_
know	_	_
that	_	_
Eric	ARG1	ARG1
came	_	_
by	ARGM-DIR	_
as	_	_
scheduled	ARGM-PRD	_
today	ARGM-TMP	_
and	_	_
sprayed	_	_
our	_	_
house	_	_
for	_	_
scorpions	_	_
.	_	_
Just	_	_
wanted	_	_
you	_	_
to	_	_
know	_	_
that	_	_
Eric	_	_
came	_	_
by	_	_
as	_	_
scheduled	_	_
today	_	_
and	_	_
sprayed	_	_
our	_	_
house	_	_
for	_	_
scorpions	_	_
.	_	_
Just	_	_
wanted	_	_
you	_	_
to	_	_
know	_	_
that	_	_
Eric	ARG0	_
came	_	_
by	_	_
as	_	_
scheduled	_	_
today	_	_
and	_	_
sprayed	_	_
our	_	_
house	ARG2	_
for	_	_
scorpions	ARGM-PRP	_
.	_	_
He	ARG1	ARG0
seemed	_	_
to	_	_
understand	C-ARG1	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	_
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	_
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	ARG0	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	ARG1	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	_
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	_
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	ARG2	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	ARG1	_
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	ARG1
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	ARG0	_
to	_	_
make	_	_
sure	ARG1	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	_
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	ARG1
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	ARG1	_
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	_
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	ARG1
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	_
sure	_	_
the	_	_
whole	_	_
house	ARG2	_
was	_	_
sprayed	_	_
so	_	_
he	_	_
took	_	_
his	_	_
time	_	_
.	_	_
He	_	_
seemed	_	_
to	_	_
understand	_	_
how	_	_
important	_	_
it	_	_
was	_	_
for	_	_
us	_	_
to	_	_
make	_	_
sure	_	_
the	_	_
whole	_	_
house	_	_
was	_	_
sprayed	_	_
so	ARGM-ADV	_
he	ARG0	ARG0
took	_	_
his	_	_
time	ARG1	_
.	_	_
Thank	_	_
you	ARG1	ARG1
!	_	_
A	_	_
TERRIBLE	ARGM-ADJ	ARGM-ADJ
EXPERIENCE	_	_
!	_	_
I	ARG1	_
remain	_	_
unhappy	ARG3	ARG1
.	_	_
I	ARG1	_
remain	_	_
unhappy	_	_
.	_	_
I	ARG0	_
still	ARGM-TMP	ARGM-TMP
have	_	_
noticeable	_	_
scarring	ARG1	_
.	_	_
I	_	_
still	_	_
have	_	_
noticeable	ARGM-ADJ	_
scarring	_	_
.	_	_
I	_	_
still	_	ARGM-TMP
have	_	_
surgically	_	_
induced	_	_
hair	_	_
loss	ARGM-PRR	_
.	_	_
I	_	_
still	_	_
have	ARGM-LVB	_
surgically	_	_
induced	ARGM-ADJ	_
hair	ARG1	_
loss	_	_
.	_	_
My	_	_
results	ARG1	ARG1
were	_	_
just	_	_
AWFUL	ARG2	_
.	_	_
My	_	_
results	ARG1	_
were	_	_
just	ARGM-ADV	ARGM-ADV
AWFUL	_	_
.	_	_
My	ARG1	_
post-op	ARGM-TMP	ARGM-ADJ
treatment	_	_
was	_	_
TERRIBLE	_	_
.	_	_
My	_	_
post-op	_	_
treatment	ARG1	ARG1
was	_	_
TERRIBLE	ARG2	ARG2
.	_	_
My	_	_
post-op	_	_
treatment	ARG1	_
was	_	_
TERRIBLE	_	_
.	_	_
I	ARG0	_
would	ARGM-MOD	_
n't	ARGM-NEG	ARGM-NEG
recommend	_	_
this	_	_
place	ARG1	_
last	_	_
year	ARGM-TMP	_
,	_	_
and	_	_
I	_	_
certainly	_	_
would	_	_
n't	_	ARGM-NEG
recommend	_	_
them	_	ARG1
this	_	_
year	_	_
.	_	_
I	_	_
would	_	_
n't	_	ARGM-NEG
recommend	_	_
this	_	_
place	_	_
last	_	_
year	_	_
,	_	_
and	_	_
I	ARG0	_
certainly	ARGM-ADV	_
would	ARGM-MOD	_
n't	ARGM-NEG	ARGM-NEG
recommend	_	_
them	ARG1	ARG1
this	_	_
year	ARGM-TMP	_
.	_	_
Hidden	_	_
Treasure	_	_
.	_	_
Strip	_	_
mall	ARG2	_
asian	_	_
it	ARG1	_
is	_	_
not	ARGM-NEG	_
!	_	_
Go	_	_
in	ARGM-DIR	ARGM-DIR
and	_	_
you	_	_
will	_	_
not	_	_
think	_	_
you	_	_
are	_	_
in	_	_
Chesapeake	_	_
.	_	_
Go	_	_
in	_	_
and	_	_
you	ARG0	_
will	ARGM-MOD	_
not	ARGM-NEG	ARGM-NEG
think	_	_
you	_	_
are	_	_
in	_	_
Chesapeake	ARG1	_
.	_	_
Go	_	_
in	_	ARGM-DIR
and	_	_
you	_	_
will	_	_
not	_	_
think	_	_
you	ARG1	_
are	_	_
in	_	_
Chesapeake	ARG2	_
.	_	_
The	_	_
setting	ARG1	_
feels	_	_
like	_	_
a	_	_
Sushi	_	_
bar	ARG2	_
in	_	_
NYC	_	_
;	_	_
small	_	_
,	_	_
cozy	_	_
,	_	_
but	_	_
with	_	_
flair	_	_
.	_	_
Get	_	_
great	_	_
service	ARG1	_
,	_	_
fantastic	_	_
menu	_	_
,	_	_
and	_	_
relax	_	_
.	_	_
Get	_	_
great	ARGM-ADJ	ARGM-ADJ
service	_	_
,	_	_
fantastic	_	_
menu	_	_
,	_	_
and	_	_
relax	_	_
.	_	_
Get	_	_
great	_	_
service	_	_
,	_	_
fantastic	_	_
menu	_	_
,	_	_
and	_	_
relax	_	_
.	_	_
Best	_	_
in	_	_
HR	_	_
so	_	_
far	_	_
!	_	_
Excellent	ARGM-ADJ	_
medical	ARGM-MNR	ARGM-ADJ
care	_	_
!!!!!!	_	_
Highly	ARGM-EXT	ARGM-EXT
recommend	_	_
I	ARG0	ARG0
went	_	_
to	_	_
this	_	_
urgent	_	_
care	_	_
center	ARG4	_
and	_	_
was	_	_
blown	_	_
away	_	_
with	_	_
their	_	_
service	_	_
.	_	_
I	_	_
went	_	_
to	_	_
this	_	_
urgent	_	_
care	_	_
center	_	_
and	_	_
was	_	_
blown	_	_
away	_	_
with	_	_
their	_	_
service	_	_
.	_	_
I	ARG1	_
went	_	_
to	_	_
this	_	_
urgent	_	_
care	_	_
center	_	_
and	_	_
was	_	_
blown	_	_
away	ARGM-DIR	_
with	_	_
their	_	_
service	ARG0	_
.	_	_
I	_	_
went	_	_
to	_	_
this	_	_
urgent	_	_
care	_	_
center	_	_
and	_	_
was	_	_
blown	_	_
away	_	_
with	_	_
their	ARG0	_
service	_	_
.	_	_
Finally	_	_
a	_	_
convenient	_	_
place	_	_
close	_	_
to	_	_
home	_	_
.	_	_
Wonderful	_	_
staff	_	_
and	_	_
physician	_	_
.	_	_
Clean	_	_
and	_	_
superb	_	_
.	_	_
Thanks	_	_
for	_	_
the	_	_
great	_	_
care	ARG2	_
!!!!	_	_
Thanks	_	_
for	_	_
the	_	_
great	ARGM-ADJ	ARGM-ADJ
care	_	_
!!!!	_	_
Will	ARGM-MOD	ARGM-MOD
definitely	ARGM-ADV	ARGM-ADV
go	_	_
back	ARG4	ARGM-DIR
when	_	_
I	_	_
need	ARGM-TMP	_
medical	_	_
care	_	_
.	_	_
Will	_	ARGM-MOD
definitely	_	_
go	_	_
back	_	_
when	ARGM-TMP	_
I	ARG0	ARG0
need	_	_
medical	_	_
care	ARG1	_
.	_	_
Will	_	ARGM-MOD
definitely	_	_
go	_	_
back	_	_
when	_	_
I	_	_
need	_	_
medical	ARGM-ADJ	ARGM-ADJ
care	_	_
.	_	_
excellence	_	_
in	_	_
glasgow	_	_
I	_	ARG0
v	_	_
just	_	_
had	_	_
my	_	_
bmw	_	_
z3	_	_
rear	_	_
window	_	_
replaced	_	_
by	_	_
the	_	_
guys	_	_
at	_	_
kelvin	_	_
trimmers	_	_
.	_	_
I	ARG0	_
v	_	_
just	ARGM-TMP	ARGM-ADV
had	_	_
my	_	_
bmw	_	_
z3	_	_
rear	_	_
window	ARG1	_
replaced	ARG1	_
by	_	_
the	_	_
guys	_	_
at	_	_
kelvin	_	_
trimmers	_	_
.	_	_
I	_	_
v	_	_
just	_	_
had	_	_
my	_	_
bmw	_	_
z3	_	_
rear	_	_
window	ARG1	_
replaced	_	_
by	_	_
the	_	_
guys	ARG0	_
at	_	_
kelvin	_	_
trimmers	_	_
.	_	_
The	_	_
team	ARG0	_
who	R-ARG0	R-ARG0
work	_	_
there	ARG2	ARGM-LOC
are	_	_
helpfull	_	_
,	_	_
friendly	_	_
and	_	_
extremely	_	_
knowledgeable	_	_
and	_	_
will	_	_
help	_	_
you	_	_
as	_	_
much	_	_
as	_	_
they	_	_
can	_	_
with	_	_
thier	_	_
years	_	_
of	_	_
hands	_	_
on	_	_
practice	_	_
.	_	_
The	_	_
team	ARG1	_
who	_	_
work	_	_
there	_	_
are	_	_
helpfull	ARG2	ARG2
,	_	_
friendly	_	_
and	_	_
extremely	_	_
knowledgeable	_	_
and	_	_
will	_	_
help	_	_
you	_	_
as	_	_
much	_	_
as	_	_
they	_	_
can	_	_
with	_	_
thier	_	_
years	_	_
of	_	_
hands	_	_
on	_	_
practice	_	_
.	_	_
The	_	_
team	ARG1	_
who	_	_
work	_	_
there	_	_
are	_	_
helpfull	_	_
,	_	_
friendly	_	_
and	_	_
extremely	_	_
knowledgeable	_	_
and	_	_
will	_	_
help	_	_
you	_	_
as	_	_
much	_	_
as	_	_
they	_	_
can	_	_
with	_	_
thier	_	_
years	_	_
of	_	_
hands	_	_
on	_	_
practice	_	_
.	_	_
The	_	_
team	ARG0	_
who	_	_
work	_	_
there	_	_
are	_	_
helpfull	_	_
,	_	_
friendly	_	_
and	_	_
extremely	ARGM-EXT	_
knowledgeable	_	_
and	_	_
will	_	_
help	_	_
you	_	_
as	_	_
much	_	_
as	_	_
they	_	_
can	_	_
with	_	_
thier	_	_
years	_	_
of	_	_
hands	_	_
on	_	_
practice	_	_
.	_	_
The	_	_
team	ARG0	_
who	_	_
work	_	_
there	_	_
are	_	_
helpfull	_	_
,	_	_
friendly	_	_
and	_	_
extremely	_	_
knowledgeable	_	_
and	_	_
will	ARGM-MOD	ARGM-MOD
help	_	_
you	ARG2	_
as	_	_
much	ARGM-ADV	_
as	_	_
they	_	_
can	_	_
with	_	_
thier	_	_
years	ARGM-MNR	_
of	_	_
hands	_	_
on	_	_
practice	_	_
.	_	_
Highly	ARGM-EXT	ARGM-EXT
recomended	_	_
.	_	_
My	_	_
favorite	_	_
place	_	_
...	_	_
My	_	_
daughter	ARG1	_
and	_	_
I	_	_
stayed	_	_
here	ARG3	_
again	ARGM-TMP	_
from	_	_
the	_	_
7th	ARGM-TMP	ARG2
to	_	_
the	_	_
14th	ARGM-TMP	_
of	_	_
December	_	_
.	_	_
yet	_	_
again	ARGM-TMP	_
it	ARG1	ARG1
was	_	_
a	_	_
great	_	_
stay	ARG2	_
from	_	_
begiinning	_	_
to	_	_
end	_	_
.	_	_
yet	_	_
again	_	_
it	_	_
was	_	_
a	_	_
great	ARGM-MNR	ARGM-ADJ
stay	_	_
from	_	_
begiinning	ARGM-TMP	_
to	_	_
end	ARGM-TMP	_
.	_	_
yet	_	_
again	_	_
it	_	_
was	_	_
a	_	_
great	_	_
stay	_	_
from	_	_
begiinning	_	_
to	_	_
end	_	_
.	_	_
yet	_	_
again	_	_
it	_	_
was	_	_
a	_	_
great	_	_
stay	_	_
from	_	_
begiinning	_	_
to	_	_
end	_	_
.	_	_
Okay	_	ARGM-DIS
our	_	_
room	ARG1	ARG1
was	_	_
at	_	_
times	ARGM-TMP	_
noisy	ARG2	_
but	_	_
we	_	_
were	_	_
in	_	_
a	_	_
mega	_	_
busy	_	_
city	_	_
at	_	_
an	_	_
extremely	_	_
busy	_	_
time	_	_
of	_	_
year	_	_
.	_	_
Okay	_	ARGM-DIS
our	_	_
room	_	_
was	_	_
at	_	_
times	_	_
noisy	_	_
but	_	_
we	ARG1	_
were	_	_
in	_	_
a	_	_
mega	_	_
busy	_	_
city	ARG2	_
at	_	_
an	_	_
extremely	_	_
busy	_	_
time	ARGM-TMP	_
of	_	_
year	_	_
.	_	_
A	_	_
Definite	_	_
No	_	_
Incompetent	ARGM-ADJ	_
servers	_	_
,	_	_
kitchen	_	_
and	_	_
management	_	_
.	_	_
Expect	_	_
either	_	_
undercooked	_	_
or	_	_
mushy	_	_
food	ARG1	_
and	_	_
lackluster	_	_
service	_	_
.	_	_
Expect	_	_
either	_	_
undercooked	_	_
or	_	_
mushy	_	_
food	_	_
and	_	_
lackluster	ARGM-ADJ	ARGM-ADJ
service	_	_
.	_	_
The	_	_
investors	ARG0	ARG1
put	_	_
big	_	_
bucks	ARG1	_
into	_	_
the	_	_
building	ARG2	_
but	_	_
are	_	_
clueless	_	_
