word	gold	predict
in	_	_
its	_	_
eastern	_	_
sector	_	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	_	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	ARG0	_
adventure	_	_
in	_	_
that	_	_
sector	ARGM-LOC	_
,	_	_
it	_	_
has	_	_
become	_	_
highly	_	_
vulnerable	_	_
in	_	_
its	_	_
eastern	_	_
sector	_	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	_	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	_	_
adventure	_	_
in	_	_
that	_	_
sector	_	_
,	_	_
it	_	_
has	_	_
become	_	_
highly	_	_
vulnerable	_	_
in	_	_
its	_	_
eastern	_	_
sector	_	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	ARGM-ADV	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	_	_
adventure	_	_
in	_	_
that	_	_
sector	_	_
,	_	_
it	ARG1	_
has	_	_
become	_	_
highly	ARG2	_
vulnerable	ARG2	_
in	_	_
its	_	_
eastern	_	_
sector	ARGM-LOC	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	ARGM-ADV	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	_	_
adventure	_	_
in	_	_
that	_	_
sector	_	_
,	_	_
it	ARG1	_
has	_	_
become	_	_
highly	ARGM-EXT	_
vulnerable	_	_
in	_	_
its	_	_
eastern	_	_
sector	ARGM-LOC	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	_	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	_	_
adventure	_	_
in	_	_
that	_	_
sector	_	_
,	_	_
it	_	_
has	_	_
become	_	_
highly	_	_
vulnerable	_	_
in	_	_
its	_	_
eastern	_	_
sector	ARGM-LOC	_
,	_	_
where	R-ARGM-LOC	_
its	_	_
enemy	ARG1	_
is	_	_
not	ARGM-NEG	_
a	_	_
national	_	_
army	ARG2	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	_	_
operating	_	_
between	_	_
Southeast	_	_
Asia	_	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	_	_
.	_	_
While	_	_
the	_	_
Indian	_	_
army	_	_
has	_	_
become	_	_
rock	_	_
-	_	_
solid	_	_
in	_	_
the	_	_
western	_	_
front	_	_
,	_	_
and	_	_
has	_	_
developed	_	_
the	_	_
capability	_	_
of	_	_
withstanding	_	_
any	_	_
Pakistani	_	_
adventure	_	_
in	_	_
that	_	_
sector	_	_
,	_	_
it	_	_
has	_	_
become	_	_
highly	_	_
vulnerable	_	_
in	_	_
its	_	_
eastern	_	_
sector	_	_
,	_	_
where	_	_
its	_	_
enemy	_	_
is	_	_
not	_	_
a	_	_
national	_	_
army	_	_
but	_	_
a	_	_
multitude	_	_
of	_	_
secessionist	_	_
,	_	_
terrorist	_	_
and	_	_
drug	_	_
-	_	_
running	_	_
militants	ARG0	_
operating	_	_
between	_	_
Southeast	_	_
Asia	ARGM-LOC	_
and	_	_
northeastern	_	_
India	_	_
through	_	_
Bangladesh	ARGM-DIR	_
.	_	_
The	_	_
Andaman	_	_
Sea	ARG1	_
is	_	_
a	_	_
major	_	_
conduit	ARG2	_
for	_	_
this	_	_
traffic	_	_
,	_	_
and	_	_
the	_	_
572	_	_
large	_	_
and	_	_
small	_	_
islands	_	_
that	_	_
constitute	_	_
the	_	_
Andaman	_	_
and	_	_
Nicobar	_	_
group	_	_
are	_	_
a	_	_
natural	_	_
transit	_	_
base	_	_
.	_	_
The	_	_
Andaman	_	_
Sea	_	_
is	_	_
a	_	_
major	_	_
conduit	_	_
for	_	_
this	_	_
traffic	_	_
,	_	_
and	_	_
the	_	_
572	_	_
large	_	_
and	_	_
small	_	_
islands	ARG0	_
that	R-ARG0	_
constitute	_	_
the	_	_
Andaman	_	_
and	_	_
Nicobar	_	_
group	ARG1	_
are	_	_
a	_	_
natural	_	_
transit	_	_
base	_	_
.	_	_
The	_	_
Andaman	_	_
Sea	_	_
is	_	_
a	_	_
major	_	_
conduit	_	_
for	_	_
this	_	_
traffic	_	_
,	_	_
and	_	_
the	_	_
572	_	_
large	_	_
and	_	_
small	_	_
islands	ARG1	_
that	_	_
constitute	_	_
the	_	_
Andaman	_	_
and	_	_
Nicobar	_	_
group	_	_
are	_	_
a	_	_
natural	_	_
transit	_	_
base	ARG2	_
.	_	_
The	_	_
drugs	ARG0	_
and	_	_
arms	_	_
travel	_	_
in	_	_
all	_	_
directions	ARG1	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	_	_
"	_	_
of	_	ARGM-DIS
the	_	_
LTTE	ARG1	_
,	_	_
better	ARGM-EXT	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	ARG2	_
,	_	_
are	_	_
the	_	_
ones	_	_
who	_	_
rule	_	_
the	_	_
Andaman	_	_
Sea	_	_
:	_	_
they	_	_
carry	_	_
the	_	_
arms	_	_
and	_	_
drugs	_	_
for	_	ARGM-DIS
their	_	_
own	_	_
use	_	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	_	_
in	_	_
Aceh	_	_
and	_	_
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	ARG1	_
"	_	_
of	_	_
the	_	_
LTTE	_	_
,	_	_
better	_	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	_	_
,	_	_
are	_	_
the	_	_
ones	ARG2	_
who	_	_
rule	_	_
the	_	_
Andaman	_	_
Sea	_	_
:	_	_
they	_	_
carry	_	_
the	_	_
arms	_	_
and	_	_
drugs	_	_
for	_	_
their	_	_
own	_	_
use	_	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	_	_
in	_	_
Aceh	_	_
and	_	_
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	_	_
"	_	_
of	_	_
the	_	_
LTTE	_	_
,	_	_
better	_	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	_	_
,	_	_
are	_	_
the	_	_
ones	ARG0	_
who	R-ARG0	_
rule	_	_
the	_	_
Andaman	_	_
Sea	ARG1	_
:	_	_
they	_	_
carry	_	_
the	_	_
arms	_	_
and	_	_
drugs	_	_
for	_	_
their	_	_
own	_	_
use	_	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	_	_
in	_	_
Aceh	_	_
and	_	ARGM-DIS
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	_	_
"	_	_
of	_	_
the	_	_
LTTE	_	_
,	_	_
better	_	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	_	_
,	_	_
are	_	_
the	_	_
ones	ARGM-CAU	_
who	_	_
rule	_	_
the	_	_
Andaman	_	_
Sea	_	_
:	_	_
they	ARG0	_
carry	_	_
the	_	_
arms	ARG1	_
and	_	_
drugs	_	_
for	_	_
their	_	_
own	_	_
use	ARGM-PRP	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	_	_
in	_	_
Aceh	_	_
and	_	_
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	_	_
"	_	_
of	_	_
the	_	ARG1
LTTE	_	_
,	_	_
better	_	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	_	_
,	_	_
are	_	_
the	_	_
ones	_	_
who	_	_
rule	_	_
the	_	_
Andaman	_	_
Sea	_	_
:	_	ARG1
they	_	_
carry	_	_
the	_	_
arms	_	_
and	_	_
drugs	_	_
for	_	_
their	ARG0	_
own	ARGM-ADJ	_
use	_	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	_	_
in	_	_
Aceh	_	_
and	_	_
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
Since	_	_
the	_	_
"	_	_
Sea	_	_
Tigers	_	_
"	_	_
of	_	_
the	_	_
LTTE	_	_
,	_	_
better	_	_
known	_	_
as	_	_
the	_	_
Tamil	_	_
Tigers	_	_
,	_	_
are	_	_
the	_	_
ones	_	_
who	_	_
rule	_	_
the	_	_
Andaman	_	_
Sea	_	_
:	_	_
they	ARG0	_
carry	_	_
the	_	_
arms	_	_
and	_	_
drugs	_	_
for	_	_
their	_	_
own	_	_
use	_	_
and	_	_
also	_	_
to	_	_
deliver	_	_
to	_	_
rebels	ARG2	_
in	_	_
Aceh	_	_
and	_	_
all	_	_
along	_	_
the	_	_
east	_	_
coast	_	_
of	_	_
Africa	_	_
.	_	_
It	_	_
is	_	_
old	_	_
news	ARG2	_
that	_	_
the	_	_
Tamil	_	_
Tigers	_	_
have	_	_
developed	ARG1	_
a	_	_
strong	_	_
network	_	_
within	_	_
South	_	_
Africa	_	_
.	_	_
It	_	_
is	_	_
old	_	_
news	_	_
that	_	_
the	_	_
Tamil	_	_
Tigers	_	_
have	_	_
developed	_	_
a	_	_
strong	_	_
network	_	_
within	_	_
South	_	_
Africa	_	_
.	_	_
It	_	_
is	_	_
old	_	_
news	_	_
that	_	_
the	_	_
Tamil	_	_
Tigers	ARG0	_
have	_	_
developed	_	_
a	_	_
strong	_	_
network	ARG1	_
within	_	_
South	_	_
Africa	_	_
.	_	_
This	ARG1	_
is	_	_
not	ARGM-NEG	_
unknown	ARG2	_
to	_	_
New	_	_
Delhi	_	_
.	_	_
This	ARG1	_
is	_	_
not	ARGM-NEG	_
unknown	_	_
to	_	_
New	_	_
Delhi	ARG0	_
.	_	_
A	_	_
recent	ARGM-TMP	_
report	_	_
by	_	_
a	_	_
journalist	ARG0	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	ARG0	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	ARG2	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	ARG2
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	ARG0	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	ARG1	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	ARG2
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	ARG1	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	ARGM-TMP	_
settled	_	_
in	_	_
the	_	_
islands	ARGM-LOC	_
,	_	_
using	ARGM-ADV	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	ARGM-ADV	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	ARG0	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	ARG1	_
,	_	_
while	_	_
citizens	_	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	_	ARG1
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	ARG1
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	ARG1
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	ARG0	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	ARGM-TMP	_
to	_	_
plunder	ARGM-PRP	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	ARG0	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	ARG2	_
and	_	_
leave	_	_
.	_	_
A	_	_
recent	_	_
report	_	_
by	_	_
a	_	_
journalist	_	_
from	_	_
Port	_	_
Blair	_	_
,	_	_
in	_	_
the	_	_
Andamans	_	_
,	_	_
quoted	_	_
an	_	_
unnamed	_	_
official	_	_
saying	_	_
that	_	_
foreigners	_	_
from	_	_
Myanmar	_	_
,	_	_
Bangladesh	_	_
and	_	_
Sri	_	_
Lanka	_	_
have	_	_
permanently	_	_
settled	_	_
in	_	_
the	_	_
islands	_	_
,	_	_
using	_	_
fake	_	_
Indian	_	_
ration	_	_
cards	_	_
,	_	_
while	_	_
citizens	ARG0	_
of	_	_
Thailand	_	_
,	_	_
China	_	_
,	_	_
Indonesia	_	_
and	_	_
Malaysia	_	_
have	_	_
migrated	_	_
temporarily	_	_
to	_	_
plunder	_	_
the	_	_
natural	_	_
resources	_	_
and	_	_
leave	_	_
.	_	_
"	_	_
Port	_	_
Blair	_	_
,	_	_
Havelock	_	_
Islands	_	_
,	_	_
Diglipur	_	_
,	_	_
Middle	_	_
Nicobar	_	_
,	_	_
Campbell	_	_
's	_	_
Bay	_	_
,	_	_
Neil	_	_
Islands	_	_
and	_	_
Rangott	_	_
are	_	_
mostly	_	_
overrun	_	_
by	_	ARG2
foreigners	_	_
,	_	_
"	_	_
he	_	_
said	_	_
.	_	_
"	_	_
Port	_	_
Blair	ARG1	_
,	_	_
Havelock	_	_
Islands	_	_
,	_	_
Diglipur	_	_
,	_	_
Middle	_	_
Nicobar	_	ARG2
,	_	_
Campbell	_	_
's	_	_
Bay	_	_
,	_	_
Neil	_	_
Islands	_	_
and	_	_
Rangott	_	_
are	_	_
mostly	ARGM-ADV	_
overrun	_	_
by	_	_
foreigners	ARG0	_
,	_	_
"	_	_
he	_	_
said	_	_
.	_	_
"	_	_
Port	_	_
Blair	_	_
,	_	_
Havelock	_	_
Islands	_	_
,	_	_
Diglipur	_	_
,	_	_
Middle	_	_
Nicobar	_	_
,	_	_
Campbell	_	_
's	_	_
Bay	_	_
,	_	_
Neil	_	_
Islands	_	_
and	_	_
Rangott	_	_
are	_	_
mostly	_	_
overrun	ARG1	_
by	_	_
foreigners	_	_
,	_	_
"	_	_
he	ARG0	_
said	_	_
.	_	_
An	_	_
official	ARGM-ADJ	_
estimate	_	_
issued	ARGM-PRD	_
in	_	_
2003	_	_
suggests	_	_
there	_	_
are	_	_
50,000	_	_
"	_	_
foreigners	_	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	_	_
,	_	_
but	_	_
unofficial	_	_
figures	_	_
are	_	_
much	_	_
higher	_	_
than	_	_
this	_	_
.	_	_
An	_	_
official	_	_
estimate	ARG1	_
issued	_	_
in	_	_
2003	ARGM-TMP	_
suggests	_	_
there	_	_
are	_	_
50,000	_	_
"	_	_
foreigners	_	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	_	_
,	_	_
but	_	_
unofficial	_	_
figures	_	_
are	_	_
much	_	_
higher	_	_
than	_	_
this	_	_
.	_	_
An	_	_
official	_	_
estimate	ARG0	_
issued	_	_
in	_	_
2003	_	_
suggests	_	_
there	_	_
are	ARG1	_
50,000	_	ARG1
"	_	_
foreigners	_	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	_	_
,	_	_
but	_	_
unofficial	_	_
figures	_	_
are	_	_
much	_	_
higher	_	_
than	_	_
this	_	_
.	_	_
An	_	_
official	_	_
estimate	_	_
issued	_	_
in	_	_
2003	_	_
suggests	_	_
there	_	_
are	_	_
50,000	_	_
"	_	_
foreigners	ARG1	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	ARGM-LOC	_
,	_	_
but	_	_
unofficial	_	_
figures	_	_
are	_	_
much	_	_
higher	_	_
than	_	_
this	_	_
.	_	_
An	_	_
official	_	_
estimate	_	_
issued	_	_
in	_	_
2003	_	_
suggests	_	_
there	_	_
are	_	_
50,000	_	_
"	_	_
foreigners	_	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	_	_
,	_	_
but	_	_
unofficial	_	_
figures	ARG1	_
are	_	_
much	_	_
higher	ARG2	_
than	_	_
this	_	_
.	_	_
An	_	_
official	_	_
estimate	_	_
issued	_	_
in	_	_
2003	_	_
suggests	_	_
there	_	_
are	_	_
50,000	_	_
"	_	_
foreigners	_	_
"	_	_
in	_	_
the	_	_
Andaman	_	_
Islands	_	_
,	_	_
but	_	_
unofficial	_	_
figures	ARG1	_
are	_	_
much	ARGM-CXN	_
higher	_	_
than	_	_
this	C-ARGM-CXN	_
.	_	_
A	_	_
large	_	_
number	ARG1	_
of	_	_
them	_	_
are	_	_
Bangladeshis	ARG2	_
,	_	_
who	_	_
like	_	_
millions	_	_
of	_	_
their	_	_
countrymen	_	_
have	_	_
left	_	_
their	_	_
densely	_	_
populated	_	_
homeland	_	_
to	_	_
settle	_	_
elsewhere	_	_
.	_	_
A	_	_
large	_	_
number	_	_
of	_	_
them	_	_
are	_	_
Bangladeshis	_	_
,	_	_
who	_	_
like	_	_
millions	_	_
of	_	_
their	_	_
countrymen	_	_
have	_	_
left	_	_
their	_	_
densely	_	_
populated	_	_
homeland	_	_
to	_	_
settle	_	_
elsewhere	_	_
.	_	_
A	_	_
large	_	_
number	_	_
of	_	_
them	_	_
are	_	_
Bangladeshis	ARG0	_
,	_	_
who	R-ARG0	_
like	_	_
millions	ARGM-MNR	_
of	_	_
their	_	_
countrymen	_	_
have	_	_
left	_	_
their	_	_
densely	_	_
populated	_	_
homeland	ARG1	_
to	_	_
settle	ARGM-PRP	_
elsewhere	_	_
.	_	_
A	_	_
large	_	_
number	_	_
of	_	_
them	_	_
are	_	_
Bangladeshis	ARG1	_
,	_	_
who	R-ARG1	_
like	_	_
millions	_	_
of	_	_
their	_	_
countrymen	_	_
have	_	_
left	_	_
their	_	_
densely	_	_
populated	_	_
homeland	_	_
to	_	_
settle	_	_
elsewhere	ARGM-LOC	_
.	_	_
As	_	_
most	ARG0	_
of	_	_
them	_	_
have	_	_
few	_	_
technical	_	_
skills	ARG1	_
,	_	_
and	_	_
the	_	_
Andamans	_	_
have	_	_
little	_	_
demand	_	_
for	_	_
them	_	_
in	_	_
any	_	_
case	_	_
,	_	_
they	_	_
turn	_	_
to	_	_
smuggling	_	_
and	_	_
other	_	_
unlawful	_	_
activities	_	_
.	_	_
As	_	_
most	_	_
of	_	_
them	_	_
have	_	_
few	_	_
technical	_	_
skills	_	_
,	_	_
and	_	_
the	_	_
Andamans	ARG0	_
have	_	_
little	_	_
demand	ARG1	_
for	_	_
them	_	_
in	_	_
any	_	_
case	ARGM-ADV	_
,	_	_
they	_	_
turn	_	_
to	_	_
smuggling	_	_
and	_	_
other	_	_
unlawful	_	_
activities	_	_
.	_	_
As	_	_
most	_	_
of	_	_
them	_	_
have	_	_
few	_	_
technical	_	_
skills	_	_
,	_	_
and	_	_
the	_	_
Andamans	ARG0	_
have	_	_
